city,company_addr,company_industry,company_name,create_time,day_salary,district,job_direction,job_edu,job_exp,job_name,month_salary,publish_man,publish_man_post,publish_time,retain1,retain2,retain3,retain4,source,update_time,url
北京,海淀区,"教育,数据服务",平方创想教育科技（北京）有限公司,,,海淀区,10,本科,应届毕业生,软件测试实习生,2k-4k,申请方,申请方,2018-11-08 10:06:44,,,,,拉勾网,,https://www.lagou.com/jobs/5212341.html
北京,海淀区,教育,小立教育科技（北京）有限公司,,,海淀区,10,本科,应届毕业生,测试实习生,6k-10k,小立教育,小立教育,2018-10-12 16:04:23,,,,,拉勾网,,https://www.lagou.com/jobs/4387024.html
北京,朝阳区,"移动互联网,数据服务",北京云英传奇技术有限公司,,,朝阳区,10,本科,应届毕业生,测试实习生,4k-8k,CloudIn,CloudIn,2018-10-15 14:19:51,,,,,拉勾网,,https://www.lagou.com/jobs/5077810.html
北京,海淀区,移动互联网,北京趣拿软件科技有限公司,,,海淀区,10,本科,应届毕业生,测试实习生-金融事业部J10979,4k-6k,去哪儿网,去哪儿网,2018-10-30 13:46:26,,,,,拉勾网,,https://www.lagou.com/jobs/3355442.html
北京,朝阳区,"移动互联网,社交网络",云智联网络科技（北京）有限公司,,,朝阳区,10,本科,不限,客户端 QA实习生 (MJ000339),2k-4k,亚创,亚创,2018-11-08 11:57:28,,,,,拉勾网,,https://www.lagou.com/jobs/5155017.html
北京,朝阳区,金融,深圳市赢时胜信息技术股份有限公司,,,朝阳区,10,本科,不限,软件测试实习生,3k-4k,赢时胜软件,赢时胜软件,2018-11-08 10:10:38,,,,,拉勾网,,https://www.lagou.com/jobs/5180963.html
北京,朝阳区,"O2O,生活服务",北京五八到家信息技术有限公司,,,朝阳区,10,本科,应届毕业生,测试开发工程师（实习，优异者直接发校招offer）,2k-4k,58到家,58到家,2018-11-08 15:27:16,,,,,拉勾网,,https://www.lagou.com/jobs/3431096.html
北京,海淀区,教育,北京新东方迅程网络科技股份有限公司,,,海淀区,10,本科,应届毕业生,测试实习生,2k-3k,新东方在线,新东方在线,2018-11-01 20:18:34,,,,,拉勾网,,https://www.lagou.com/jobs/4795139.html
北京,朝阳区,企业服务,北京微明互动信息技术有限公司,,,朝阳区,10,不限,不限,测试实习生,3k-5k,微明互动,微明互动,2018-10-15 10:56:27,,,,,拉勾网,,https://www.lagou.com/jobs/5206498.html
北京,朝阳区,"移动互联网,O2O",北京怡合春天科技有限公司,,,朝阳区,10,本科,应届毕业生,测试工程师实习生,3k-5k,本木医疗,本木医疗,2018-10-23 17:02:27,,,,,拉勾网,,https://www.lagou.com/jobs/5223403.html
北京,朝阳区,移动互联网,北京智能管家科技有限公司,,,朝阳区,10,本科,不限,测试实习生,2k-4k,roobo,roobo,2018-10-18 10:08:32,,,,,拉勾网,,https://www.lagou.com/jobs/3198514.html
北京,海淀区,"移动互联网,数据服务",北京字节跳动科技有限公司,,,海淀区,4,本科,1年以下,后端开发实习生-皮皮虾,3k-6k,字节跳动,字节跳动,2018-11-09 00:05:53,,,,,拉勾网,,https://www.lagou.com/jobs/5240111.html
北京,海淀区,"移动互联网,硬件",北京旷视科技有限公司,,,海淀区,4,本科,应届毕业生,算法实习生,6k-8k,Face++,Face++,2018-11-08 10:44:24,,,,,拉勾网,,https://www.lagou.com/jobs/5152818.html
北京,朝阳区,"移动互联网,金融",北京币世界网络科技有限公司,,,朝阳区,4,本科,不限,量化交易员实习生,5k-7k,币世界,币世界,2018-11-06 14:55:14,,,,,拉勾网,,https://www.lagou.com/jobs/5138748.html
北京,朝阳区,"移动互联网,企业服务",维我软件（上海）有限公司北京分公司,,,朝阳区,4,本科,不限,测试实习生,4k-5k,Veeva,Veeva,2018-11-08 11:21:45,,,,,拉勾网,,https://www.lagou.com/jobs/4627211.html
北京,朝阳区,"O2O,生活服务",北京五八到家信息技术有限公司,,,朝阳区,4,本科,应届毕业生,2019级 前端工程师（实习生）,9k-14k,58到家,58到家,2018-10-25 11:35:19,,,,,拉勾网,,https://www.lagou.com/jobs/5235541.html
北京,朝阳区,"移动互联网,教育",上海一起作业信息科技有限公司,,,朝阳区,4,不限,不限,AI算法实习生(技术） (MJ000023),4k-6k,一起科技,一起科技,2018-10-18 10:09:05,,,,,拉勾网,,https://www.lagou.com/jobs/4929895.html
北京,朝阳区,"企业服务,数据服务",北京数美时代科技有限公司,,,朝阳区,4,本科,不限,数据挖掘（实习／校招）,3k-6k,数美,数美,2018-11-08 10:28:22,,,,,拉勾网,,https://www.lagou.com/jobs/4046318.html
北京,海淀区,硬件,北京石头世纪科技有限公司,,,海淀区,4,本科,应届毕业生,软件开发实习生,3k-5k,Roborock,Roborock,2018-11-07 10:50:59,,,,,拉勾网,,https://www.lagou.com/jobs/5298967.html
北京,东城区,移动互联网,一块互动（北京）科技有限公司,,,东城区,4,硕士,应届毕业生,量化研究员实习生,3k-4k,一块互动,一块互动,2018-11-07 17:09:24,,,,,拉勾网,,https://www.lagou.com/jobs/5075399.html
北京,朝阳区,"移动互联网,硬件",上海蔚来汽车有限公司,,,朝阳区,4,硕士,1年以下,算法实习生(三维图像),5k-6k,NIO蔚来,NIO蔚来,2018-11-01 15:49:07,,,,,拉勾网,,https://www.lagou.com/jobs/5282361.html
北京,朝阳区,移动互联网,北京图森智途科技有限公司,,,朝阳区,4,本科,应届毕业生,定位与高精度地图算法实习生,10k-15k,图森未来,图森未来,2018-11-05 19:53:41,,,,,拉勾网,,https://www.lagou.com/jobs/4838143.html
北京,海淀区,"移动互联网,数据服务",北京金山云网络技术有限公司,,,海淀区,4,本科,应届毕业生,算法实习生,3k-5k,金山云,金山云,2018-11-08 09:25:31,,,,,拉勾网,,https://www.lagou.com/jobs/4863865.html
北京,海淀区,"移动互联网,数据服务",百度在线网络技术（北京）有限公司,,,海淀区,4,本科,应届毕业生,策略研发实习生,3k-4k,百度,百度,2018-11-02 12:50:03,,,,,拉勾网,,https://www.lagou.com/jobs/5285272.html
北京,朝阳区,"移动互联网,O2O",北京三快在线科技有限公司,,,朝阳区,4,不限,不限,商业分析实习生,2k-4k,美团点评,美团点评,2018-11-08 11:21:23,,,,,拉勾网,,https://www.lagou.com/jobs/3858155.html
北京,海淀区,广告营销,北京新意互动广告有限公司,,,海淀区,4,本科,应届毕业生,测试实习生,3k-4k,新意互动,新意互动,2018-11-08 15:10:42,,,,,拉勾网,,https://www.lagou.com/jobs/5127796.html
北京,海淀区,"移动互联网,数据服务",北京字节跳动科技有限公司,,,海淀区,10,本科,应届毕业生,测试开发实习生-核心广告系统,4k-8k,字节跳动,字节跳动,2018-11-08 15:27:59,,,,,拉勾网,,https://www.lagou.com/jobs/5132654.html
北京,东城区,教育,北京大米未来科技有限公司,,,东城区,10,本科,不限,测试实习生,3k-4k,VIPKID,VIPKID,2018-10-30 17:28:25,,,,,拉勾网,,https://www.lagou.com/jobs/4788936.html
北京,朝阳区,"移动互联网,游戏",奇虎360科技有限公司,,,朝阳区,10,本科,应届毕业生,测试实习生,3k-4k,360,360,2018-11-05 11:29:27,,,,,拉勾网,,https://www.lagou.com/jobs/4338937.html
北京,海淀区,"移动互联网,O2O",北京羽扇智信息科技有限公司,,,海淀区,10,本科,应届毕业生,测试实习生,3k-4k,出门问问,出门问问,2018-10-29 11:26:19,,,,,拉勾网,,https://www.lagou.com/jobs/4141289.html
北京,朝阳区,移动互联网,时趣互动（北京）科技有限公司,,,朝阳区,10,本科,应届毕业生,实习测试工程师,3k-4k,时趣social-touch,时趣social-touch,2018-11-08 17:45:24,,,,,拉勾网,,https://www.lagou.com/jobs/3823119.html
北京,,"移动互联网,企业服务",OpenWave,,,,10,本科,不限,软件测试实习生（在读）,4k-5k,OpenWave,OpenWave,2018-11-06 18:25:16,,,,,拉勾网,,https://www.lagou.com/jobs/2326266.html
北京,海淀区,"企业服务,移动互联网",北京适创科技有限公司,,,海淀区,10,本科,应届毕业生,算法测试实习工程师,3k-6k,北京适创科技有限公司,北京适创科技有限公司,2018-11-02 10:09:11,,,,,拉勾网,,https://www.lagou.com/jobs/5113034.html
北京,朝阳区,移动互联网,北京有鱼科技有限公司,,,朝阳区,10,本科,应届毕业生,测试实习生,3k-5k,北京有鱼科技,北京有鱼科技,2018-10-22 15:08:52,,,,,拉勾网,,https://www.lagou.com/jobs/4940159.html
北京,东城区,"移动互联网,文化娱乐",北京猫眼文化传媒有限公司,,,东城区,10,本科,不限,测试开发实习生,2k-4k,猫眼电影,猫眼电影,2018-11-06 09:56:45,,,,,拉勾网,,https://www.lagou.com/jobs/4801370.html
北京,朝阳区,移动互联网,极晨智道信息技术（北京）有限公司,,,朝阳区,10,本科,不限,渗透测试实习生,3k-4k,极晨智道信息技术有限公司,极晨智道信息技术有限公司,2018-11-08 09:08:31,,,,,拉勾网,,https://www.lagou.com/jobs/5223977.html
北京,海淀区,企业服务,广联达软件股份有限公司,,,海淀区,10,本科,不限,数据标准模型测试,2k-3k,广联达,广联达,2018-11-07 11:27:38,,,,,拉勾网,,https://www.lagou.com/jobs/5299345.html
北京,海淀区,硬件,鼎力联合（北京）科技有限公司,,,海淀区,10,本科,应届毕业生,配送机器人测试实习生,4k-6k,赛格威机器人,赛格威机器人,2018-11-07 14:09:37,,,,,拉勾网,,https://www.lagou.com/jobs/5283226.html
北京,海淀区,"移动互联网,数据服务",百度在线网络技术（北京）有限公司,,,海淀区,10,本科,1年以下,AI测试部_测试开发实习生,3k-5k,百度,百度,2018-10-29 15:54:23,,,,,拉勾网,,https://www.lagou.com/jobs/5268692.html
北京,朝阳区,硬件,北京龙鼎源科技股份有限公司,,,朝阳区,10,本科,不限,软件测试实习生,2k-4k,龙鼎源,龙鼎源,2018-10-29 17:02:16,,,,,拉勾网,,https://www.lagou.com/jobs/5168873.html
北京,朝阳区,移动互联网,北京图森智途科技有限公司,,,朝阳区,10,本科,应届毕业生,自动驾驶整车现场测试实习生,8k-12k,图森未来,图森未来,2018-11-05 19:53:41,,,,,拉勾网,,https://www.lagou.com/jobs/4922739.html
北京,海淀区,"移动互联网,数据服务",北京字节跳动科技有限公司,,,海淀区,4,本科,不限,架构开发实习生,3k-6k,字节跳动,字节跳动,2018-11-08 15:34:01,,,,,拉勾网,,https://www.lagou.com/jobs/4625825.html
北京,海淀区,"移动互联网,硬件",北京旷视科技有限公司,,,海淀区,4,本科,不限,后端开发实习生,5k-8k,Face++,Face++,2018-11-08 10:44:26,,,,,拉勾网,,https://www.lagou.com/jobs/5132199.html
北京,朝阳区,"移动互联网,金融",北京币世界网络科技有限公司,,,朝阳区,4,本科,不限,量化交易员实习生,4k-6k,币世界,币世界,2018-11-06 14:55:12,,,,,拉勾网,,https://www.lagou.com/jobs/5133192.html
北京,朝阳区,"企业服务,数据服务",北京数美时代科技有限公司,,,朝阳区,4,硕士,应届毕业生,算法实习生,3k-6k,数美,数美,2018-11-08 10:28:19,,,,,拉勾网,,https://www.lagou.com/jobs/3397892.html
北京,朝阳区,"移动互联网,企业服务",维我软件（上海）有限公司北京分公司,,,朝阳区,4,本科,不限,软件测试实习生,3k-4k,Veeva,Veeva,2018-11-07 18:50:36,,,,,拉勾网,,https://www.lagou.com/jobs/4865726.html
北京,朝阳区,移动互联网,北京图森智途科技有限公司,,,朝阳区,4,本科,应届毕业生,高性能计算实习生,10k-15k,图森未来,图森未来,2018-11-05 19:53:41,,,,,拉勾网,,https://www.lagou.com/jobs/4922508.html
北京,朝阳区,"移动互联网,硬件",上海蔚来汽车有限公司,,,朝阳区,4,硕士,应届毕业生,图像算法实习生,6k-8k,NIO蔚来,NIO蔚来,2018-11-06 16:32:19,,,,,拉勾网,,https://www.lagou.com/jobs/4618159.html
北京,朝阳区,人工智能,北京亮道智能汽车技术有限公司,,,朝阳区,4,本科,应届毕业生,算法实习生,4k-8k,亮道智能汽车,亮道智能汽车,2018-11-08 14:51:28,,,,,拉勾网,,https://www.lagou.com/jobs/5305652.html
北京,海淀区,数据服务,神策网络科技（北京）有限公司,,,海淀区,4,本科,不限,推荐系统研发实习生,5k-8k,神策数据,神策数据,2018-11-07 14:53:29,,,,,拉勾网,,https://www.lagou.com/jobs/4730924.html
北京,海淀区,移动互联网,北京奇点机智信息技术有限公司,,,海淀区,4,本科,应届毕业生,算法实习生,4k-6k,奇点机智,奇点机智,2018-11-07 14:12:35,,,,,拉勾网,,https://www.lagou.com/jobs/2844606.html
北京,海淀区,移动互联网,中国科学院信息工程研究所,,,海淀区,4,硕士,应届毕业生,软件开发实习生,2k-4k,中科院信工所,中科院信工所,2018-11-05 09:58:40,,,,,拉勾网,,https://www.lagou.com/jobs/4370528.html
北京,海淀区,"企业服务,硬件",北京矩视智能科技有限公司,,,海淀区,4,硕士,应届毕业生,图像处理算法实习,3k-6k,矩视智能,矩视智能,2018-10-31 20:10:48,,,,,拉勾网,,https://www.lagou.com/jobs/4781903.html
北京,海淀区,医疗健康,北京图湃影像科技有限公司,,,海淀区,4,本科,应届毕业生,算法工程师,3k-6k,图湃影像,图湃影像,2018-11-07 09:10:31,,,,,拉勾网,,https://www.lagou.com/jobs/5058464.html
北京,朝阳区,"企业服务,数据服务",杭州云脑科技有限公司,,,朝阳区,4,本科,应届毕业生,数据分析实习生（产品方向）,3k-5k,云脑科技,云脑科技,2018-11-02 14:51:25,,,,,拉勾网,,https://www.lagou.com/jobs/5224439.html
北京,海淀区,金融,北京智融时代信息技术有限公司,,,海淀区,4,本科,不限,测试开发实习生,5k-8k,智融集团,智融集团,2018-11-08 10:41:35,,,,,拉勾网,,https://www.lagou.com/jobs/3009917.html
北京,朝阳区,"硬件,教育",小叶子（北京）科技有限公司,,,朝阳区,10,本科,应届毕业生,自动化测试实习生,3k-6k,The ONE,The ONE,2018-10-31 10:12:05,,,,,拉勾网,,https://www.lagou.com/jobs/3204476.html
北京,朝阳区,"移动互联网,社交网络",北京阿卡信信息技术有限公司,,,朝阳区,10,本科,应届毕业生,QA工程师实习生,4k-5k,Akaxin,Akaxin,2018-10-29 13:01:46,,,,,拉勾网,,https://www.lagou.com/jobs/5244707.html
北京,海淀区,广告营销,北京新意互动广告有限公司,,,海淀区,10,本科,不限,测试实习生—XTPT,2k-4k,新意互动,新意互动,2018-10-11 11:25:55,,,,,拉勾网,,https://www.lagou.com/jobs/4996127.html
北京,丰台区,"移动互联网,金融",北京蔚来无限科技有限公司,,,丰台区,10,本科,不限,功能测试工程师,3k-5k,蔚来科技,蔚来科技,2018-11-07 14:45:25,,,,,拉勾网,,https://www.lagou.com/jobs/5025663.html
北京,东城区,游戏,北京永航科技有限公司,,,东城区,10,大专,应届毕业生,功能测试,4k-5k,QQ炫舞,QQ炫舞,2018-11-02 14:36:28,,,,,拉勾网,,https://www.lagou.com/jobs/5285740.html
北京,朝阳区,"移动互联网,其他",哈曼智联科技（成都）有限公司,,,朝阳区,10,本科,应届毕业生,Android 测试,8k-15k,Symphony Teleca,Symphony Teleca,2018-10-22 11:02:53,,,,,拉勾网,,https://www.lagou.com/jobs/5114251.html
北京,海淀区,"移动互联网,数据服务",北京搜狗科技发展有限公司,,,海淀区,10,本科,应届毕业生,Android测试平台开发工程师（实习）,3k-5k,搜狗,搜狗,2018-10-15 16:49:04,,,,,拉勾网,,https://www.lagou.com/jobs/5219751.html
北京,海淀区,"移动互联网,数据服务",北京搜狗科技发展有限公司,,,海淀区,10,本科,应届毕业生,Android测试平台开发工程师（实习）,3k-5k,搜狗,搜狗,2018-11-06 19:16:58,,,,,拉勾网,,https://www.lagou.com/jobs/5025129.html
北京,海淀区,"移动互联网,数据服务",北京字节跳动科技有限公司,,,海淀区,4,本科,不限,安全实习工程师,5k-10k,字节跳动,字节跳动,2018-11-08 15:38:06,,,,,拉勾网,,https://www.lagou.com/jobs/4922925.html
北京,朝阳区,"企业服务,数据服务",北京数美时代科技有限公司,,,朝阳区,4,本科,不限,数据挖掘（实习／校招）,3k-6k,数美,数美,2018-11-08 10:28:22,,,,,拉勾网,,https://www.lagou.com/jobs/4046336.html
北京,朝阳区,移动互联网,北京图森智途科技有限公司,,,朝阳区,4,本科,应届毕业生,高精地图API实习生,8k-12k,图森未来,图森未来,2018-11-05 19:53:42,,,,,拉勾网,,https://www.lagou.com/jobs/4922911.html
北京,朝阳区,"移动互联网,金融",北京币世界网络科技有限公司,,,朝阳区,4,本科,应届毕业生,数据工程师（爬虫方向实习生）,3k-4k,币世界,币世界,2018-11-06 14:55:15,,,,,拉勾网,,https://www.lagou.com/jobs/4608826.html
北京,朝阳区,"移动互联网,企业服务",维我软件（上海）有限公司北京分公司,,,朝阳区,4,本科,不限,测试开发实习生,4k-5k,Veeva,Veeva,2018-11-08 11:22:08,,,,,拉勾网,,https://www.lagou.com/jobs/5138786.html
北京,海淀区,"移动互联网,数据服务",百度在线网络技术（北京）有限公司,,,海淀区,4,本科,不限,百度_数据挖掘研发实习生,4k-8k,百度,百度,2018-11-08 15:24:35,,,,,拉勾网,,https://www.lagou.com/jobs/5264290.html
北京,海淀区,金融,北京智融时代信息技术有限公司,,,海淀区,4,本科,不限,实习算法工程师,7k-14k,智融集团,智融集团,2018-11-08 10:41:30,,,,,拉勾网,,https://www.lagou.com/jobs/1964374.html
北京,朝阳区,"O2O,生活服务",北京五八到家信息技术有限公司,,,朝阳区,4,本科,应届毕业生,前端实习生,3k-5k,58到家,58到家,2018-11-06 10:56:09,,,,,拉勾网,,https://www.lagou.com/jobs/5208526.html
北京,朝阳区,"移动互联网,教育",光合新知（北京）科技有限公司,,,朝阳区,4,本科,应届毕业生,数据挖掘实习生,3k-5k,洋葱数学,洋葱数学,2018-11-08 18:05:30,,,,,拉勾网,,https://www.lagou.com/jobs/5250040.html
北京,海淀区,"数据服务,人工智能",北京象心力科技有限公司,,,海淀区,4,本科,不限,气象算法工程师,4k-8k,象心力科技,象心力科技,2018-11-02 20:11:06,,,,,拉勾网,,https://www.lagou.com/jobs/5287488.html
北京,西城区,金融,因诺（上海）资产管理有限公司,,,西城区,4,硕士,不限,算法交易实习生,4k-6k,因诺,因诺,2018-11-02 15:42:22,,,,,拉勾网,,https://www.lagou.com/jobs/4438809.html
北京,海淀区,信息安全,北京神州绿盟信息安全科技股份有限公司,,,海淀区,4,本科,不限,web开发实习生,2k-4k,绿盟科技,绿盟科技,2018-10-23 11:32:54,,,,,拉勾网,,https://www.lagou.com/jobs/5090595.html
北京,朝阳区,"移动互联网,教育",北京粉笔未来科技有限公司,,,朝阳区,4,本科,不限,助教实习生,3k-4k,猿辅导,猿辅导,2018-11-05 14:33:52,,,,,拉勾网,,https://www.lagou.com/jobs/5012192.html
北京,海淀区,"企业服务,硬件",北京矩视智能科技有限公司,,,海淀区,4,硕士,应届毕业生,3D视觉算法实习生,3k-6k,矩视智能,矩视智能,2018-10-31 20:10:48,,,,,拉勾网,,https://www.lagou.com/jobs/4590350.html
北京,朝阳区,"移动互联网,硬件",特斯联（北京）科技有限公司,,,朝阳区,4,本科,不限,数据开发（实习）,3k-5k,特斯联,特斯联,2018-11-08 13:24:57,,,,,拉勾网,,https://www.lagou.com/jobs/4795608.html
北京,海淀区,"移动互联网,数据服务",北京字节跳动科技有限公司,,,海淀区,4,本科,不限,后台开发实习生-基础架构,3k-6k,字节跳动,字节跳动,2018-11-09 00:05:50,,,,,拉勾网,,https://www.lagou.com/jobs/5119053.html
北京,朝阳区,移动互联网,北京图森智途科技有限公司,,,朝阳区,4,本科,不限,车辆控制系统实习生,8k-12k,图森未来,图森未来,2018-11-05 19:53:41,,,,,拉勾网,,https://www.lagou.com/jobs/4922446.html
北京,朝阳区,"移动互联网,文化娱乐",北京玩在一起科技有限公司,,,朝阳区,4,本科,应届毕业生,推荐算法实习生,4k-8k,玩加电竞,玩加电竞,2018-11-07 20:07:00,,,,,拉勾网,,https://www.lagou.com/jobs/4794542.html
北京,朝阳区,"移动互联网,O2O",北京三快在线科技有限公司,,,朝阳区,4,不限,不限,数据分析实习生,2k-3k,美团点评,美团点评,2018-11-08 11:21:24,,,,,拉勾网,,https://www.lagou.com/jobs/3838330.html
北京,海淀区,企业服务 招聘,八零创成教育科技（北京）有限公司,,,海淀区,4,本科,应届毕业生,服务端开发,5k-7k,实习plus,实习plus,2018-11-06 15:15:15,,,,,拉勾网,,https://www.lagou.com/jobs/5173604.html
北京,海淀区,"移动互联网,数据服务",中科驭数（北京）科技有限公司,,,海淀区,4,本科,应届毕业生,应用开发工程师,8k-15k,驭数科技,驭数科技,2018-10-29 09:33:14,,,,,拉勾网,,https://www.lagou.com/jobs/5143962.html
北京,海淀区,移动互联网,北京蓦然认知科技有限公司,,,海淀区,4,本科,应届毕业生,深度学习研究员,5k-7k,蓦然认知科技,蓦然认知科技,2018-11-06 14:33:52,,,,,拉勾网,,https://www.lagou.com/jobs/4552764.html
北京,海淀区,"移动互联网,教育",北京世纪好未来教育科技有限公司,,,海淀区,4,本科,应届毕业生,软件测试实习生,4k-6k,好未来,好未来,2018-11-08 17:01:19,,,,,拉勾网,,https://www.lagou.com/jobs/5171289.html
北京,海淀区,"企业服务,信息安全",北京众安天下科技有限公司,,,海淀区,4,不限,不限,算法实习生,5k-8k,众安天下 allsec,众安天下 allsec,2018-11-07 15:40:35,,,,,拉勾网,,https://www.lagou.com/jobs/5209025.html
北京,朝阳区,移动互联网,北京水滴成海科技有限公司,,,朝阳区,4,本科,应届毕业生,算法工程师(实习),3k-6k,北京水滴成海科技有限公司,北京水滴成海科技有限公司,2018-11-01 21:37:09,,,,,拉勾网,,https://www.lagou.com/jobs/5264832.html
北京,海淀区,移动互联网,北京小米科技有限责任公司,,,海淀区,4,本科,应届毕业生,软件研发实习生,3k-4k,小米,小米,2018-11-08 10:11:18,,,,,拉勾网,,https://www.lagou.com/jobs/3690267.html
北京,朝阳区,"移动互联网,金融",北京爱选信息科技有限公司,,,朝阳区,4,本科,应届毕业生,IT实习生,3k-6k,爱选科技,爱选科技,2018-11-07 19:01:44,,,,,拉勾网,,https://www.lagou.com/jobs/5040654.html
北京,海淀区,"硬件,移动互联网",速感科技（北京）有限公司,,,海淀区,4,硕士,应届毕业生,机器学习算法工程师（实习）,4k-6k,速感科技,速感科技,2018-11-08 10:19:41,,,,,拉勾网,,https://www.lagou.com/jobs/4648976.html
北京,丰台区,金融,天瓴（北京）投资管理有限公司,,,丰台区,4,本科,应届毕业生,量化研究实习生,2k-4k,天瓴投资,天瓴投资,2018-11-08 09:34:27,,,,,拉勾网,,https://www.lagou.com/jobs/5087901.html
北京,朝阳区,金融,浙江海宁平凡投资管理有限公司,,,朝阳区,4,本科,应届毕业生,量化研究员（实习生）,3k-6k,平凡资本,平凡资本,2018-11-08 09:26:24,,,,,拉勾网,,https://www.lagou.com/jobs/4291850.html
